date,nav_prev,flow_gbp,denom,nav,r_t_calc,r_port,diff_bp,cum_calc,cum_pipe
2025-05-24,35724.84277522888,0.0,35724.84277522888,35724.84277522888,0.0,0.0,0.0,0.11315772794950285,0.11315772794950285
2025-05-25,35724.84277522888,0.0,35724.84277522888,35724.84277522888,0.0,0.0,0.0,0.11315772794950285,0.11315772794950285
2025-05-26,35724.84277522888,0.0,35724.84277522888,35724.84277522888,0.0,0.0,0.0,0.11315772794950285,0.11315772794950285
2025-05-27,35724.84277522888,0.0,35724.84277522888,35875.975447718505,0.004230464314161297,0.004230464314161297,0.0,0.11786690199362604,0.11786690199362604
2025-05-28,35875.975447718505,0.0,35875.975447718505,35754.52524454636,-0.0033852794706342726,-0.0033852794706342726,0.0,0.11408261011940546,0.11408261011940546
2025-05-29,35754.52524454636,0.0,35754.52524454636,35950.61422660339,0.005484312285392257,0.005484312285392257,0.0,0.12019258706502511,0.12019258706502511
2025-05-30,35950.61422660339,0.0,35950.61422660339,35869.51224994842,-0.0022559274271024554,-0.0022559274271024554,0.0,0.11766551388422819,0.11766551388422819
2025-05-31,35869.51224994842,0.0,35869.51224994842,35869.51224994842,0.0,0.0,0.0,0.11766551388422819,0.11766551388422819
2025-06-01,35869.51224994842,0.0,35869.51224994842,35869.51224994842,0.0,0.0,0.0,0.11766551388422819,0.11766551388422819
2025-06-02,35869.51224994842,0.0,35869.51224994842,35856.45954639023,-0.0003638940910942745,-0.0003638940910942745,0.0,0.11725880200790595,0.11725880200790595
2025-06-03,35856.45954639023,0.0,35856.45954639023,35612.27485488464,-0.006810061411380186,-0.006810061411380186,0.0,0.10965020095382716,0.10965020095382716
2025-06-04,35612.27485488464,0.0,35612.27485488464,36362.70189567261,0.021072145597153202,0.021072145597153202,0.0,0.13303291155023644,0.13303291155023644
2025-06-05,36362.70189567261,0.0,36362.70189567261,36521.793788242496,0.004375139477432954,0.004375139477432954,0.0,0.13799008857079076,0.13799008857079076
2025-06-06,36521.793788242496,0.0,36521.793788242496,36948.85807941071,0.011693409519926146,0.011693409519926146,0.0,0.15129707270606607,0.15129707270606607
2025-06-07,36948.85807941071,0.0,36948.85807941071,36948.85807941071,0.0,0.0,0.0,0.15129707270606607,0.15129707270606607
2025-06-08,36948.85807941071,0.0,36948.85807941071,36948.85807941071,0.0,0.0,0.0,0.15129707270606607,0.15129707270606607
2025-06-09,36948.85807941071,0.0,36948.85807941071,37026.78937870789,0.00210916665217864,0.00210916665217864,0.0,0.1537253500985687,0.1537253500985687
2025-06-10,37026.78937870789,0.0,37026.78937870789,37268.23565692246,0.006520853745785926,0.006520853745785926,0.0,0.16124862436936716,0.16124862436936716
2025-06-11,37268.23565692246,0.0,37268.23565692246,37542.04272867188,0.007346928743018122,0.007346928743018122,0.0,0.16978023526553665,0.16978023526553665
2025-06-12,37542.04272867188,0.0,37542.04272867188,37670.05822988586,0.003409923699122741,0.003409923699122741,0.0,0.17376909661253404,0.17376909661253404
2025-06-13,37670.05822988586,0.0,37670.05822988586,37358.2077016217,-0.008278472158472772,-0.008278472158472772,0.0,0.16405208182575137,0.16405208182575137
2025-06-14,37358.2077016217,0.0,37358.2077016217,37358.2077016217,0.0,0.0,0.0,0.16405208182575137,0.16405208182575137
2025-06-15,37358.2077016217,0.0,37358.2077016217,37358.2077016217,0.0,0.0,0.0,0.16405208182575137,0.16405208182575137
2025-06-16,37358.2077016217,0.0,37358.2077016217,37316.80968990982,-0.001108136986723962,-0.001108136986723962,0.0,0.1627621526594072,0.1627621526594072
2025-06-17,37316.80968990982,0.0,37316.80968990982,37255.281367600255,-0.001648809821119257,-0.001648809821119257,0.0,0.16084497900247663,0.16084497900247663
2025-06-18,37255.281367600255,0.0,37255.281367600255,37212.56568119446,-0.0011465672741622912,-0.0011465672741622912,0.0,0.15951399213917683,0.15951399213917683
2025-06-19,37212.56568119446,0.0,37212.56568119446,36853.22849369446,-0.009656340027142662,-0.009656340027142662,0.0,0.14831733076485132,0.14831733076485132
2025-06-20,36853.22849369446,0.0,36853.22849369446,36481.117069387205,-0.01009711874689423,-0.01009711874689423,0.0,0.13672263431700205,0.13672263431700205
2025-06-21,36481.117069387205,0.0,36481.117069387205,36481.117069387205,0.0,0.0,0.0,0.13672263431700205,0.13672263431700205
2025-06-22,36481.117069387205,0.0,36481.117069387205,36481.117069387205,0.0,0.0,0.0,0.13672263431700205,0.13672263431700205
2025-06-23,36481.117069387205,0.0,36481.117069387205,36458.44754429656,-0.0006214043568765204,-0.0006214043568765204,0.0,0.13601626991947735,0.13601626991947735
2025-06-24,36458.44754429656,0.0,36458.44754429656,36035.31347935913,-0.011605926566766955,-0.011605926566766955,0.0,0.1228317485121393,0.1228317485121393
2025-06-25,36035.31347935913,0.0,36035.31347935913,36341.14146358291,0.008486896732533111,0.008486896732533111,0.0,0.13236110560977132,0.13236110560977132
2025-06-26,36341.14146358291,0.0,36341.14146358291,36385.12587230835,0.0012103199556765531,0.0012103199556765531,0.0,0.13373162485292278,0.13373162485292278
2025-06-27,36385.12587230835,0.0,36385.12587230835,36881.74891938767,0.013649067721304142,0.013649067721304142,0.0,0.14920600457832456,0.14920600457832456
2025-06-28,36881.74891938767,0.0,36881.74891938767,36881.74891938767,0.0,0.0,0.0,0.14920600457832456,0.14920600457832456
2025-06-29,36881.74891938767,0.0,36881.74891938767,36881.74891938767,0.0,0.0,0.0,0.14920600457832456,0.14920600457832456
2025-06-30,36881.74891938767,0.0,36881.74891938767,36904.37190110092,0.00061339232482438,0.00061339232482438,0.0,0.1499109187211749,0.1499109187211749
2025-07-01,36904.37190110092,0.0,36904.37190110092,36848.25682989991,-0.001520553482156406,-0.001520553482156406,0.0,0.14816241766954374,0.14816241766954374
2025-07-02,36848.25682989991,0.0,36848.25682989991,36460.20147988266,-0.010531172527607158,-0.010531172527607158,0.0,0.13607092115935115,0.13607092115935115
2025-07-03,36460.20147988266,0.0,36460.20147988266,36798.85613173279,0.009288337367992616,0.009288337367992616,0.0,0.14662313114904535,0.14662313114904535
2025-07-04,36798.85613173279,0.0,36798.85613173279,36784.6067616156,-0.0003872231806929527,-0.0003872231806929527,0.0,0.1461791320931458,0.1461791320931458
2025-07-05,36784.6067616156,0.0,36784.6067616156,36784.6067616156,0.0,0.0,0.0,0.1461791320931458,0.1461791320931458
2025-07-06,36784.6067616156,0.0,36784.6067616156,36784.6067616156,0.0,0.0,0.0,0.1461791320931458,0.1461791320931458
2025-07-07,36784.6067616156,0.0,36784.6067616156,36857.60817104065,0.0019845640840512324,0.0019845640840512324,0.0,0.14845379803258685,0.14845379803258685
2025-07-08,36857.60817104065,0.0,36857.60817104065,36645.57071570313,-0.005752881585629366,-0.005752881585629366,0.0,0.1418468793259391,0.1418468793259391
2025-07-09,36645.57071570313,0.0,36645.57071570313,36965.2802231781,0.008724369718656755,0.008724369718656755,0.0,0.15180877366327294,0.15180877366327294
2025-07-10,36965.2802231781,0.0,36965.2802231781,37032.51382009705,0.0018188309817488424,0.0018188309817488424,0.0,0.15390371914586187,0.15390371914586187
2025-07-11,37032.51382009705,0.0,37032.51382009705,37127.09005471008,0.0025538702306973082,0.0025538702306973082,0.0,0.15685063950327938,0.15685063950327938
2025-07-12,37127.09005471008,0.0,37127.09005471008,37127.09005471008,0.0,0.0,0.0,0.15685063950327938,0.15685063950327938
2025-07-13,37127.09005471008,0.0,37127.09005471008,37127.09005471008,0.0,0.0,0.0,0.15685063950327938,0.15685063950327938
2025-07-14,37127.09005471008,0.0,37127.09005471008,37283.36684356994,0.004209238823445816,0.004209238823445816,0.0,0.16172010012800464,0.16172010012800464
2025-07-15,37283.36684356994,0.0,37283.36684356994,37275.17238973694,-0.0002197884613635015,-0.0002197884613635015,0.0,0.16146476745466254,0.16146476745466254
2025-07-16,37275.17238973694,0.0,37275.17238973694,37585.25200625702,0.0083186635135577,0.0083186635135577,0.0,0.17112660203797048,0.17112660203797048
2025-07-17,37585.25200625702,0.0,37585.25200625702,37731.44450495361,0.003889624011893078,0.003889624011893078,0.0,0.17568184419022415,0.17568184419022415
2025-07-18,37731.44450495361,0.0,37731.44450495361,37714.744031463626,-0.0004426142096889407,-0.0004426142096889407,0.0,0.17516147069991228,0.17516147069991228
2025-07-19,37714.744031463626,0.0,37714.744031463626,37714.744031463626,0.0,0.0,0.0,0.17516147069991228,0.17516147069991228
2025-07-20,37714.744031463626,0.0,37714.744031463626,37714.744031463626,0.0,0.0,0.0,0.17516147069991228,0.17516147069991228
2025-07-21,37714.744031463626,0.0,37714.744031463626,37889.899424729,0.004644215352999748,0.004644215352999748,0.0,0.1806191736443905,0.1806191736443905
2025-07-22,37889.899424729,0.0,37889.899424729,37507.96584706665,-0.01008008950831596,-0.01008008950831596,0.0,0.1687184266988211,0.1687184266988211
2025-07-23,37507.96584706665,0.0,37507.96584706665,37313.43854755005,-0.0051862929679991066,-0.0051862929679991066,0.0,0.16265711054086207,0.16265711054086207
2025-07-24,37313.43854755005,0.0,37313.43854755005,37198.30591041993,-0.003085554202768237,-0.003085554202768237,0.0,0.15906966900705433,0.15906966900705433
2025-07-25,37198.30591041993,0.0,37198.30591041993,37324.751038071445,0.0033992173717809493,0.0033992173717809493,0.0,0.1630095987610476,0.1630095987610476
2025-07-26,37324.751038071445,0.0,37324.751038071445,37324.751038071445,0.0,0.0,0.0,0.1630095987610476,0.1630095987610476
2025-07-27,37324.751038071445,0.0,37324.751038071445,37324.751038071445,0.0,0.0,0.0,0.1630095987610476,0.1630095987610476
2025-07-28,37324.751038071445,0.0,37324.751038071445,36902.44485465455,-0.011314373751244444,-0.011314373751244444,0.0,0.1498508734843802,0.1498508734843802
2025-07-29,36902.44485465455,0.0,36902.44485465455,38096.81226820801,0.0323655361659001,0.0323655361659001,0.0,0.18706641351553066,0.18706641351553066
2025-07-30,38096.81226820801,0.0,38096.81226820801,38163.21477158295,0.001742993689536565,0.001742993689536565,0.0,0.18913546278334903,0.18913546278334903
2025-07-31,38163.21477158295,0.0,38163.21477158295,38047.229121628414,-0.0030392001996880635,-0.0030392001996880635,0.0,0.18552144204740162,0.18552144204740162
2025-08-01,38047.229121628414,0.0,38047.229121628414,37957.48261912476,-0.0023588183574880794,-0.0023588183574880794,0.0,0.18272501230670457,0.18272501230670457
2025-08-02,37957.48261912476,0.0,37957.48261912476,37957.48261912476,0.0,0.0,0.0,0.18272501230670457,0.18272501230670457
2025-08-03,37957.48261912476,0.0,37957.48261912476,37957.48261912476,0.0,0.0,0.0,0.18272501230670457,0.18272501230670457
2025-08-04,37957.48261912476,0.0,37957.48261912476,38350.31776702789,0.010349346711027607,0.010349346711027607,0.0,0.19496544352287115,0.19496544352287115
2025-08-05,38350.31776702789,0.0,38350.31776702789,38029.91005315093,-0.008354760339233214,-0.008354760339233214,0.0,0.18498179362857203,0.18498179362857203
2025-08-06,38029.91005315093,0.0,38029.91005315093,38087.80149487396,0.0015222608110856406,0.0015222608110856406,0.0,0.18678564497486283,0.18678564497486283
2025-08-07,38087.80149487396,0.0,38087.80149487396,37778.05813936187,-0.00813235060453077,-0.00813235060453077,0.0,0.17713428801750308,0.17713428801750308
2025-08-08,37778.05813936187,0.0,37778.05813936187,37816.32863875396,0.0010130351128931903,0.0010130351128931903,0.0,0.17832676638385525,0.17832676638385525
2025-08-09,37816.32863875396,0.0,37816.32863875396,37816.32863875396,0.0,0.0,0.0,0.17832676638385525,0.17832676638385525
2025-08-10,37816.32863875396,0.0,37816.32863875396,37816.32863875396,0.0,0.0,0.0,0.17832676638385525,0.17832676638385525
2025-08-11,37816.32863875396,0.0,37816.32863875396,37566.54975439498,-0.00660505377835674,-0.00660505377835674,0.0,0.1705438547234126,0.1705438547234126
2025-08-12,37566.54975439498,0.0,37566.54975439498,37277.312458641056,-0.007699330858035203,-0.007699330858035203,0.0,0.16153145030205707,0.16153145030205707
2025-08-13,37277.312458641056,0.0,37277.312458641056,37106.549981323245,-0.004580868792707915,-0.004580868792707915,0.0,0.15621062712961953,0.15621062712961953
2025-08-14,37106.549981323245,0.0,37106.549981323245,37474.16534442856,0.009907020816819267,0.009907020816819267,0.0,0.16766522988122023,0.16766522988122023
2025-08-15,37474.16534442856,0.0,37474.16534442856,37739.26172088501,0.007074110230873121,0.007074110230873121,0.0,0.17592542243015785,0.17592542243015785
2025-08-16,37739.26172088501,0.0,37739.26172088501,37739.26172088501,0.0,0.0,0.0,0.17592542243015785,0.17592542243015785
2025-08-17,37739.26172088501,0.0,37739.26172088501,37739.26172088501,0.0,0.0,0.0,0.17592542243015785,0.17592542243015785
2025-08-18,37739.26172088501,0.0,37739.26172088501,37732.74971462677,-0.00017255256094850235,-0.00017255256094850235,0.0,0.17572251348703305,0.17572251348703305
2025-08-19,37732.74971462677,0.0,37732.74971462677,37543.10911210938,-0.005025888755832764,-0.005025888755832764,0.0,0.1698134629265191,0.1698134629265191
2025-08-20,37543.10911210938,0.0,37543.10911210938,37824.27398965454,0.0074891207519749425,0.0074891207519749425,0.0,0.1785743372076618,0.1785743372076618
2025-08-21,37824.27398965454,0.0,37824.27398965454,37812.16986245636,-0.00032000950504673664,-0.00032000950504673664,0.0,0.17819718221735115,0.17819718221735115
2025-08-22,37812.16986245636,0.0,37812.16986245636,38372.71608635299,0.014824492377339071,0.014824492377339071,0.0,0.19566335736413465,0.19566335736413465
2025-08-23,38372.71608635299,0.0,38372.71608635299,38372.71608635299,0.0,0.0,0.0,0.19566335736413465,0.19566335736413465
2025-08-24,38372.71608635299,0.0,38372.71608635299,38372.71608635299,0.0,0.0,0.0,0.19566335736413465,0.19566335736413465
2025-08-25,38372.71608635299,0.0,38372.71608635299,38332.43515420227,-0.0010497284596711065,-0.0010497284596711065,0.0,0.19440823550972364,0.19440823550972364
2025-08-26,38332.43515420227,0.0,38332.43515420227,38228.18792637085,-0.0027195566212284694,-0.0027195566212284694,0.0,0.19115997468439327,0.19115997468439327
2025-08-27,38228.18792637085,0.0,38228.18792637085,38467.41170604278,0.006257784965708835,0.006257784965708835,0.0,0.1986139976657273,0.1986139976657273
2025-08-28,38467.41170604278,0.0,38467.41170604278,38428.80682123231,-0.0010035737549871637,-0.0010035737549871637,0.0,0.19741110011530982,0.19741110011530982
2025-08-29,38428.80682123231,0.0,38428.80682123231,38506.25180052979,0.0020152845144982834,0.0020152845144982834,0.0,0.1998242241628605,0.1998242241628605
2025-08-30,38506.25180052979,0.0,38506.25180052979,38506.25180052979,0.0,0.0,0.0,0.1998242241628605,0.1998242241628605
2025-08-31,38506.25180052979,0.0,38506.25180052979,38506.25180052979,0.0,0.0,0.0,0.1998242241628605,0.1998242241628605
2025-09-01,38506.25180052979,0.0,38506.25180052979,38653.35317270985,0.00382019452171245,0.00382019452171245,0.0,0.2044077860910254,0.2044077860910254
2025-09-02,38653.35317270985,0.0,38653.35317270985,38308.11142164389,-0.008931741303875085,-0.008931741303875085,0.0,0.1936503273212875,0.1936503273212875
2025-09-03,38308.11142164389,0.0,38308.11142164389,39394.031031429215,0.028346988913992455,0.028346988913992455,0.0,0.2274867199170476,0.2274867199170476
2025-09-04,39394.031031429215,0.0,39394.031031429215,39704.29284616181,0.007875858514835965,0.007875858514835965,0.0,0.23715423165195437,0.23715423165195437
2025-09-05,39704.29284616181,0.0,39704.29284616181,39723.18061754751,0.00047571106376032013,0.00047571106376032013,0.0,0.237742759607529,0.237742759607529
2025-09-06,39723.18061754751,0.0,39723.18061754751,39723.18061754751,0.0,0.0,0.0,0.237742759607529,0.237742759607529
2025-09-07,39723.18061754751,0.0,39723.18061754751,39723.18061754751,0.0,0.0,0.0,0.237742759607529,0.237742759607529
2025-09-08,39723.18061754751,0.0,39723.18061754751,39382.2380201255,-0.008582963199865179,-0.008582963199865179,0.0,0.2271192590509179,0.2271192590509179
2025-09-09,39382.2380201255,0.0,39382.2380201255,39614.98647825892,0.005909985562894571,0.005909985562894571,0.0,0.2343715161558586,0.2343715161558586
2025-09-10,39614.98647825892,0.0,39614.98647825892,39253.521121428494,-0.00912445993207145,-0.00912445993207145,0.0,0.22310854271540426,0.22310854271540426
2025-09-11,39253.521121428494,0.0,39253.521121428494,39650.04415693315,0.010101591505078833,0.010101591505078833,0.0,0.23546388558028752,0.23546388558028752
2025-09-12,39650.04415693315,0.0,39650.04415693315,39306.36087407648,-0.008667916774477868,-0.008667916774477868,0.0,0.22475498744220457,0.22475498744220457
2025-09-13,39306.36087407648,0.0,39306.36087407648,39306.36087407648,0.0,0.0,0.0,0.22475498744220457,0.22475498744220457
2025-09-14,39306.36087407648,0.0,39306.36087407648,39306.36087407648,0.0,0.0,0.0,0.22475498744220457,0.22475498744220457
2025-09-15,39306.36087407648,0.0,39306.36087407648,39790.80458959429,0.012324817274989908,0.012324817274989908,0.0,0.23984986886906223,0.23984986886906223
2025-09-16,39790.80458959429,0.0,39790.80458959429,39601.14109790664,-0.004766515621984935,-0.004766515621984935,0.0,0.23394010510018193,0.23394010510018193
2025-09-17,39601.14109790664,0.0,39601.14109790664,39782.26760226493,0.004573769829270491,0.004573769829270491,0.0,0.23958386312401592,0.23958386312401592
2025-09-18,39782.26760226493,0.01,39782.277602264934,39976.51488013574,0.00488250772901333,0.00488250772901333,0.0,0.24563614091647912,0.24563614091647912
2025-09-19,39976.51488013574,0.01,39976.524880135745,40376.20246613256,0.009997807142946957,0.009997807142946957,0.0,0.2580897708236467,0.2580897708236467
2025-09-20,40376.20246613256,0.009999999999999998,40376.212466132565,40376.20246613256,-2.476705810439128e-07,-2.476705810439128e-07,0.0,0.25808945923182214,0.25808945923182214
2025-09-21,40376.20246613256,0.010000000000000002,40376.212466132565,40376.20246613256,-2.476705810439128e-07,-2.476705810439128e-07,0.0,0.25808914764007485,0.25808914764007485
2025-09-22,40376.20246613256,0.010000000000000002,40376.212466132565,40129.85777818232,-0.006101480869630582,-0.006101480869630582,0.0,0.250412940773459,0.250412940773459
2025-09-23,40129.85777818232,0.0,40129.85777818232,39897.27639199076,-0.005795719174415015,-0.005795719174415015,0.0,0.24316589851668158,0.24316589851668158
2025-09-24,39897.27639199076,0.010000000000000002,39897.28639199076,39509.92462322509,-0.009708975316262025,-0.009708975316262025,0.0,0.23109603149396452,0.23109603149396452
2025-09-25,39509.92462322509,0.010000000000000002,39509.93462322509,39463.0188965425,-0.0011874412633174902,-0.0011874412633174902,0.0,0.22963417726706226,0.22963417726706226
2025-09-26,39463.0188965425,0.009999999999999995,39463.0288965425,39470.65038647933,0.00019312987750663702,0.00019312987750663702,0.0,0.22987165636509577,0.22987165636509577
2025-09-27,39470.65038647933,0.009999999999999995,39470.66038647933,39470.65038647933,-2.5335274111970563e-07,-2.5335274111970563e-07,0.0,0.22987134477374038,0.22987134477374038
2025-09-28,39470.65038647933,0.0,39470.65038647933,39470.65038647933,0.0,0.0,0.0,0.22987134477374038,0.22987134477374038
2025-09-29,39470.65038647933,0.009999999999999995,39470.66038647933,39168.45492363952,-0.007656458237099373,-0.007656458237099373,0.0,0.22045488618547493,0.22045488618547493
2025-09-30,39168.45492363952,250.01,39418.46492363952,39138.21021801025,-0.007109731598431646,-0.007109731598431646,0.0,0.21177777951670174,0.21177777951670174
2025-10-01,39138.21021801025,0.03999999999999204,39138.25021801025,39186.53731556366,0.0012337571885416843,0.0012337571885416843,0.0,0.21327281906309548,0.21327281906309548
2025-10-02,39186.53731556366,0.0,39186.53731556366,39367.17852832763,0.004609777365866652,0.004609777365866652,0.0,0.21886573664303377,0.21886573664303377
2025-10-03,39367.17852832763,0.0,39367.17852832763,39523.509173759456,0.003971090925892318,0.003971090925892318,0.0,0.22370596330969805,0.22370596330969805
2025-10-04,39523.509173759456,0.009999999999990905,39523.51917375946,39523.509173759456,-2.5301390693677206e-07,-2.5301390693677206e-07,0.0,0.22370565369507123,0.22370565369507123
2025-10-05,39523.509173759456,500.01,40023.51917375946,39523.509173759456,-0.012492904430248641,-0.012492904430248641,0.0,0.2084180159127038,0.2084180159127038
2025-10-06,39523.509173759456,0.05999999999994543,39523.56917375945,40193.84317970215,0.01695884303859141,0.01695884303859141,0.0,0.2289113873695734,0.2289113873695734
2025-10-07,40193.84317970215,0.01999999999998181,40193.863179702144,40008.864180395656,-0.004602667787352965,-0.004602667787352965,0.0,0.22325511651341623,0.22325511651341623
2025-10-08,40008.864180395656,0.01999999999998181,40008.88418039565,40292.46226499023,0.007087877865225023,0.007087877865225023,0.0,0.23192539937727497,0.23192539937727497
2025-10-09,40292.46226499023,0.0,40292.46226499023,40073.43482977814,-0.0054359406921229425,-0.0054359406921229425,0.0,0.22522872596914012,0.22522872596914012
2025-10-10,40073.43482977814,0.0,40073.43482977814,39605.0847905,-0.011687294619679434,-0.011687294619679434,0.0,0.21090911687224434,0.21090911687224434
2025-10-11,39605.0847905,0.009999999999990905,39605.0947905,39653.056567111205,0.0012110001721978847,0.0012110001721978847,0.0,0.21237552802129267,0.21237552802129267
2025-10-12,39653.056567111205,0.0,39653.056567111205,39653.056567111205,0.0,0.0,0.0,0.21237552802129267,0.21237552802129267
